text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"Sorry, Mr. Chairman. I will just continue. I believe I will reach Mr. Kent shortly. I left off at 1,800 crossings. It is an intensive network, one of the busiest networks in the world, which requires a great deal of maintenance. This maintenance is necessary because the rail system is under enormous pressure. Even though we are not yet quite at pre-corona figures, at peak times, when the rail system is truly challenged, the number of train passengers is already higher than ever. This has an impact on the performance of the rail system but also on the performance of the carriers, not only in the here and now but also for the coming years if we do not take action now. I have therefore taken my first major decision in close consultation with the Minister. We have had to allocate nearly 900 million euros in extra funding for the upkeep of the railway. We will continue to have to make difficult choices time and again in the future. We are going to do more maintenance in the coming years than ever before. To make smart and decisive choices regarding what is truly necessary and to keep costs under control, we have developed the Basic Rail Quality Level (BKN) with ProRail for the period starting in 2026. With the funding currently provided by this cabinet, a stable, long-term, and robust maintenance level for the Dutch railway network is secured. We are also already hard at work improving the railway. For instance, the renovation of Amsterdam Central Station is in full swing to enable increased capacity as part of the High-Frequency Rail Transport Program. This also ensures greater capacity for international train services to London and Paris. Work has also started on the railway curve at Meteren, specifically the Den Bosch-Vught section, including the construction of a temporary track in Vught to enable the construction of the deepened section there. This is intended to create a branch line from the Betuwe Line, allowing more freight trains to travel south via the Betuwe Route and relieving pressure on part of the Brabant Route. The first spade will finally go into the ground for the Maaslijn in the coming months as well. Mr. Chair. This is how we are putting the basics in order so that we can meet demand in the future as well. Naturally, you will notice this as a traveler. Train cancellations or delays are never pleasant news. However, we are doing everything we can to ensure this proceeds without too much inconvenience. Having the basics in order is one thing. Affordability is another point of attention. I have heard legitimate concerns about this from several Members of Parliament here. I will not mention their names, but almost everyone had something to contribute on this. Both Nibud and KiM have recently conducted research into the affordability of mobility. The KiM study shows that 10% of adult residents of the Netherlands experience problems paying for transport. Nibud even states that it is difficult for families with incomes up to and including the median income level to afford the journey they wish to make. That is a worrying development. That is why we also made basic security a point in the coalition programme. In my role as State Secretary, I am doing what I can. By this, I mean to say that ensuring good and affordable mobility is a joint undertaking. It is a task for ministries, provinces, municipalities, transport operators, and employers as well. In any case, I am pleased that I was able to do something about the price of the NS train ticket shortly after taking office. For the coming year, we have been able to halve the expected price increase of 12% to an increase of 6%, whereby we have been able to distribute the costs equally and NS is therefore also making a contribution. That is indeed not 0%; a number of parties indicate that. However, it is the substantial reduction that we all had in mind. It is the maximum achievable result, I also say to Mr. De Hoop. I also want to be clear. To implement no fare increase at all in 2025, nearly 200 million per year is required on a structural basis. That money is not available in the budget. I say this in advance as a preview of my response to the amendments submitted regarding this matter.",1,735,76.08,40.06,71.35,42.4,15.98,23.81,85.58,68.44,56.46,10.07,4.9,2.45,2.04,0.14,0,0.27,5.17,15.24,9.39,2.04,16.46,8.57,7.48,5.85,1.09,13.47,4.76,5.71,5.31,2.59,1.22,1.5,21.5,1.09,9.93,1.63,2.31,0.82,1.36,0.41,2.99,0,2.86,2.18,0.68,0.54,0.41,0.14,0.14,0,0,0,6.8,3.13,0.54,0.82,0,0,0.95,4.35,0.14,0,0,0.54,0.54,0.41,0.14,0,4.76,0.14,0.41,2.72,1.77,0,0,0,0,0,0,0,0,0,0,1.09,0.27,0.41,0,0.27,0,0,0.27,0.27,4.49,9.8,0.82,1.77,8.03,0,0.14,0.14,5.17,1.9,5.31,1.9,0,0,0,0,0,12.52,6.8,4.22,0,0,0,1.5,0
"I would also prefer the PBL. However, the problem is that I have been required to do it in stages. I have to provide for those stages. But I certainly want to investigate further whether we can simply place that VBL there. We could perhaps also look into whether that might be possible at another location. But that is subject to change, because I am not certain. We need to investigate that further, but I am certainly open to it. After all, I also want these people to remain on the site. Ideally, I would like to send them back to their home country immediately.",1,105,4.43,10.48,80.49,49.34,11.67,20.95,95.24,78.1,68.57,21.9,12.38,7.62,2.86,0,0,1.9,9.52,12.38,2.86,0,14.29,13.33,9.52,10.48,0.95,19.05,4.76,1.9,2.86,2.86,0,0,36.19,0.95,28.57,2.86,1.9,9.52,4.76,2.86,6.67,0,1.9,1.9,0,1.9,1.9,0,0,0,0,0,7.62,0.95,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,2.86,0,0.95,1.9,0,0,0,0,0,0,0,0,0,0,0,3.81,1.9,0,0,0,0,0,0,0,8.57,13.33,0.95,0,12.38,0.95,0,0,2.86,0.95,5.71,2.86,0,0,0,0,0,13.33,8.57,4.76,0,0,0,0,0
"Well, I also have a question for the Minister. I hope to receive a commitment to at least have it investigated whether a cap can be introduced. What we definitely shouldn't do... Look, the possibility exists. I have an opinion on that anyway. The PVV certainly has an opinion on the fact that we have interest rates that can rise to 60% per year. I find that truly abnormal. In any case, people should not be knowingly redirected via the Financing Guide, so that they think they are ending up at a company where this is not the case. Let's start there and then see how we can tackle this further. If you have been rejected by a major bank, for whatever reason, you are often already backed into a corner. People may not be well-informed enough about this. They think they are being referred correctly, and then they just walk into a sort of interest rate trap. We are thinking of more transparency and clarity, and no accumulation of interest rates. Since the debate, my mailbox has been flooded. I have received all sorts of very clear examples, with full names, from people who thought they had secured proper financing from such an institution. In the event of non-payment, the entire amount can be demanded after just five days, and there is a surcharge of 2.5%. People simply cannot figure it out anymore and are then forced to sell their business and their assets. So, more transparency, more clarity, and stricter criteria are needed. The moment they end up at the FinancieringsGids, I believe it should be monitored how things proceed from there.",1,274,31.3,61.74,58.77,24.91,14.42,19.34,91.97,74.82,63.5,13.5,8.76,2.55,1.82,0.73,0,3.28,4.74,15.69,8.03,1.09,12.41,13.14,8.03,6.57,2.19,19.34,4.38,5.84,4.01,2.19,0.36,1.82,27.01,0.73,17.88,6.93,1.82,4.01,3.65,1.46,2.19,0,1.09,0.73,0.36,0.36,0.36,0,0,0,0,0,10.58,2.19,0.36,0,0.36,0,0.73,8.03,0,0,0,0,0,0,0,0,4.38,0,0.36,1.82,2.92,0,0,0,0,0,0,0,0,0,0,0.36,0.36,1.09,0,0.73,0,0.36,0.36,0,5.84,8.03,0.36,1.09,5.11,1.46,0,0,5.47,2.92,5.84,0.73,0,0,0,0,0,16.42,8.03,6.2,0,0,0.73,1.46,0
"Mr. Heutink said, I believe, ""26 consecutive shifts."" That cannot be true. It cannot be possible in the Netherlands, with our Working Hours Act and the way we intend to tackle this together, for this to happen. So: yes, of course I am going to take this up. Absolutely. I can promise that.",1,53,27.3,20.62,29.13,,8.83,16.98,90.57,75.47,56.6,20.75,9.43,5.66,3.77,0,0,0,11.32,15.09,3.77,1.89,15.09,11.32,3.77,3.77,3.77,24.53,3.77,1.89,7.55,5.66,1.89,0,28.3,1.89,20.75,1.89,1.89,5.66,1.89,7.55,3.77,0,0,0,0,0,0,0,0,0,0,0,9.43,5.66,0,1.89,0,0,1.89,5.66,0,0,0,1.89,0,0,0,0,1.89,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,5.66,7.55,0,1.89,5.66,0,0,0,1.89,1.89,7.55,3.77,3.77,0,3.77,0,0,28.3,13.21,9.43,0,0,0,5.66,0
"I see some similarity with the motion I just submitted on behalf of GroenLinks-PvdA, DENK, and the SP. I think we want the same thing, but you take a slightly different turn at the end. Namely, you request the government to map out how much it would cost if you were to do this. So, essentially, the question is: what would it cost to do what is stated in the joint motion by the SP, GroenLinks-PvdA, and DENK? Isn't that actually just a factual request for information? Why can't that simply be done during a factual question round regarding the budget? In fact, we know what it costs. I have calculated it before. You can do that just like that. It lies between 50 and 75 million. Then we receive that message from the government. And then what? That is the question for NSC. What are we going to do then?",1,151,27.36,51.91,53.07,,10.79,15.89,92.05,77.48,67.55,19.87,7.95,2.65,2.65,2.65,0,0,11.92,15.89,9.27,1.99,12.58,11.26,6.62,7.28,1.32,16.56,3.31,4.64,5.96,2.65,0,3.31,20.53,0,13.91,4.64,1.32,3.31,2.65,1.32,4.64,0,0,0,0,0,0,0,0,0,0,0,11.92,6.62,0,1.99,0,0,3.31,5.3,0,0,0,0,1.32,1.32,0,0,2.65,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0.66,1.32,0,0,0,0,0,0,4.64,6.62,0,1.99,3.97,0.66,0,0,3.97,1.99,4.64,1.32,0,0,0,0,0,18.54,5.96,5.96,3.31,0,1.32,1.99,0
"I understand the question. It is of course difficult, but the Netherlands must abide by the ruling. Under the ruling, the resumption of deliveries to Israel is only permitted if there is a regional war and if Israel guarantees that it will not be used in Gaza. The Netherlands must therefore comply with that ruling. We cannot interpret it any other way.",1,62,51.31,2.59,69.74,1.4,12.4,19.35,88.71,70.97,62.9,11.29,3.23,1.61,1.61,0,0,0,8.06,17.74,11.29,0,11.29,12.9,4.84,6.45,3.23,17.74,6.45,0,11.29,1.61,0,9.68,38.71,0,32.26,6.45,4.84,4.84,6.45,4.84,9.68,0,3.23,0,3.23,0,0,0,0,0,0,0,6.45,4.84,0,0,0,0,3.23,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,1.61,0,0,0,0,0,0,0,8.06,0,0,8.06,0,0,0,0,1.61,6.45,1.61,0,0,0,0,0,11.29,8.06,3.23,0,0,0,0,0
"Excuse me, Madam Chair. My point is that I find it regrettable that this is being presented in such black-and-white terms. The State Secretary is primarily participating in this and is taking the lead. I do not see it in such black-and-white terms. Everyone is entitled to their opinion—they may say ""that Ellian has gone mad""—but I believe that the safety of the staff can be guaranteed. I do not think it will be pleasant for them. I acknowledge that immediately. I believe that this decision can still be avoided. But it is being presented in absolute terms. Entire departments are standing empty. Renovations are being carried out that make me really wonder... Yes, fire safety is at stake. If fire safety is at stake, then naturally you have to look into it closely. But is that because a power outlet isn't working somewhere, or is that because there are serious risks? I believe there are so many other things you can weigh up. So, I believe that ultimately it comes down to a choice. It is being presented very much in absolute terms, but it is a choice to see if we can arrange that detention boat. Maybe we can come up with something after all. We're going to look in Zaanstad. That's a correctional facility with more than 1,000 beds. We'll remove the ISD department and then ...",1,231,6.68,26.01,84.92,25.84,11,18.61,90.48,77.92,63.64,19.48,8.23,4.33,1.73,0.87,0,1.3,11.26,13.85,3.9,0.43,10.39,16.45,6.06,7.36,1.3,27.27,4.33,3.03,3.46,1.73,0.87,1.3,29,1.3,17.75,4.76,1.73,2.6,3.46,0.87,5.19,0,3.03,1.73,1.3,1.3,0.43,0.87,0,0.43,0.43,0,7.36,2.16,0,1.3,0,0,0.43,5.63,0,0,0.43,0,0,0,0,0,3.03,0,0.87,2.16,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.43,0.43,0,0,0,2.16,0.43,4.33,12.55,0.87,1.73,8.23,3.03,0,0,2.16,3.03,11.26,3.03,0.43,0,0.43,0,0,18.18,10.39,3.03,0.43,0,1.73,2.6,0
"You say: we need to draw up proposals for that then. I have proposals ready, and I know that Mr. Bushoff has proposals ready. I am fine with that. We can arrange and do that. That is good. Then we will put it in the form of amendments. A minister cannot ignore those. Then it simply becomes law — it has to — and then we will get it done. But that is not the way of working, Mr. Claassen. Let me just remind you of the debate we had just had regarding the Zuyderland Hospital. Are we going to do this for all those subjects where we get a minister against us who fails to implement adopted motions time and again? Is that the way this party thinks it governs and expects to get something done in a coalition? Are we going to do that time and time again? Because then we don't need a minister at all. She might as well leave, and we can do it ourselves.",1,168,6.73,95.71,27.84,75.77,11.2,15.48,95.24,77.98,67.26,23.21,11.9,2.38,7.14,1.19,0.6,0,11.31,13.69,5.36,0,10.71,14.29,4.17,8.93,1.79,24.4,1.79,1.19,12.5,8.33,1.19,2.98,23.21,1.19,10.12,1.19,0.6,2.98,1.19,0.6,2.38,0.6,3.57,3.57,0,0.6,0.6,0,0,0,0,0,16.67,7.14,0.6,1.79,0,0,1.19,11.31,0,0,0.6,1.19,1.19,1.19,0,0,1.19,0.6,0,0.6,0,0,0.6,0.6,0.6,0,0,0,0,0,0,2.38,0,1.79,0,0,0,0,0,0,7.74,5.95,0.6,1.79,3.57,0,0,0,7.14,2.38,8.33,7.74,0,0,0,0,0,13.1,8.33,1.79,1.79,0,0.6,0.6,0
"Yes, it is getting late. Everyone knows that climate policy is not my hobby, but when asked if I am committed to it, I say: certainly. We are all committed to it. The Cabinet speaks with one voice, and you can see the harmony in which we sit here. We work well and willingly together. I can tell you that the manners and atmosphere within the Cabinet are excellent. Then a question from Member Rooderkerk and Ms. Koekkoek: how is the mobility sector doing? That is certainly a small success story. In the past, an electric car might have been a left-wing, expensive hobby. By now, the Netherlands is truly at the forefront when it comes to the electrification of the mobility sector. There is still a great deal to be achieved in the trucking sector — that is actually just the beginning — but the Netherlands has already achieved a tremendous amount. If you disregard the buffer, we only need to deliver another 0.8 megatons to reach the target. So that is very good news. There are also numerous possibilities to achieve that goal. We are looking into those as well. Unfortunately, I must refer to the Spring Memorandum, as that is where we discuss money. Therefore, I will not be able to go into too much detail on that now. However, providing extra incentives for electric vehicles is naturally part of that. If necessary, you could also deploy additional biofuels if needed. But the Netherlands is doing incredibly well. We are one of the best countries in Europe when it comes to electrification. The good news is also that these cars are becoming increasingly better, cheaper, and accessible to more and more people. That is absolutely wonderful, because we do want this to remain affordable. If it can be sustainable and affordable, that is of course a real win-win situation. I am very positive about that. With the return of the truck toll, through the AanZET program, we want to roll out charging hubs so that the trucking sector can also experience this electrification in the coming years. What choices is the Cabinet making regarding the pricing of ""the sacred cow""? That is not a question for LVVN; I will answer it, because this refers to cars, not cows. The Cabinet has indicated in the coalition programme that it will look into car taxes. We will also address this in the Spring Memorandum. You will be informed about this. Member Grinwis asks regarding the mitigation policy within the adaptation policy: are they aligned? Yes, in itself that is a very good question for Grinwis. The spatial alignment of mitigation policy and adaptation policy takes place in the partial revision of the North Sea Programme. In this revision, spatial considerations are made regarding both mitigation and adaptation. Not only wind turbines, but also sand extraction plays a role in this. In accordance with the coalition programme, the programme will be adopted this year and subsequently revised starting in 2028. But in itself, it is a good question. We are therefore taking it into account.",1,513,40.04,50.51,51.48,72.17,13.15,24.17,87.13,69.98,59.26,13.26,4.87,1.56,2.14,0.97,0,0.19,8.38,16.18,9.36,0.78,11.31,10.53,8.58,7.21,0.97,16.18,4.29,3.31,5.85,3.12,2.53,0.19,24.37,0.78,12.87,2.14,0.97,1.95,2.14,2.14,3.7,0,4.09,3.7,0.39,1.17,1.17,0,0,0,0,0,9.16,4.87,0.39,0.97,0,0,2.73,4.87,0,0,0.19,0,1.95,0.58,0,1.36,5.07,0.58,0,2.92,1.56,0.19,0,0,0,0,0,0,0,0,0,0.78,0.39,0.97,0,0.19,0,0.58,0,0,5.07,9.75,0.58,1.75,8.38,0.58,0.19,0,2.73,1.56,8.58,1.36,0.58,0,0.58,0,0,14.62,7.41,5.07,0.58,0,0,1.56,0
"Mr. Ceder has already indicated this: it is stated in a council proposal. My information is that it is possible. I can accommodate you by stating in writing that this is possible from the COA's perspective. Perhaps I can help you with that. After all, my information is that it is possible.",1,52,6.51,51.52,44.14,49.66,10.4,26.92,96.15,75,67.31,28.85,11.54,7.69,0,3.85,0,0,17.31,21.15,3.85,0,11.54,17.31,3.85,1.92,0,19.23,5.77,1.92,1.92,1.92,0,0,38.46,1.92,19.23,5.77,0,3.85,7.69,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,19.23,13.46,3.85,1.92,0,0,5.77,5.77,0,0,0,1.92,0,0,0,0,1.92,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77,1.92,0,3.85,0,0,0,3.85,3.85,17.31,1.92,0,0,0,0,0,17.31,11.54,1.92,0,0,1.92,1.92,0
"I understand Ms. Teunissen's remarks. The problem is as follows. These people live in country A — let's call it country A for now; that is easy — where they are in a threatening situation because of their sexual preference. Suppose they have a partner there. The first person comes to the Netherlands and applies for asylum. It is very difficult to demonstrate that these people have a lasting relationship in such a country. You do end up with a certain inequality. I admit that, because this couple might well have wanted to get married, but they were not given the opportunity in their home country. So then you end up with an unequal situation. You actually don't want an unequal situation. But the fact remains that these people, the moment they have a serious relationship, must also be able to demonstrate that, and that is difficult if you come from such a country A. At least, I assume you find that difficult too, if I may make that assumption. That is a difficult situation. Of course, the IND will always continue to look at specific cases. This partner can, of course, also apply for asylum themselves. That possibility remains open. The moment this partner applies for asylum themselves, the chance that that asylum request will be granted is, of course, also very high.",1,222,41.58,75.76,65.19,11.13,13.06,23.42,94.14,73.42,60.36,17.12,8.11,1.8,0.45,2.25,0,3.6,9.01,20.72,9.91,0.45,11.26,10.36,5.86,6.31,0.9,16.67,6.76,2.7,4.95,3.15,0.9,0.9,27.93,0.45,18.92,2.7,1.35,2.25,4.05,3.15,3.6,0,3.6,1.35,2.25,0,0,0,0,0,0,0,15.77,4.05,1.35,0.9,0.45,0,0.9,9.91,0.45,0,0.45,0,0,0,0,0,1.35,0,0.45,0,0,0.9,0.9,0,0,0,0,0,0.45,0,0,0.45,0.9,0.45,0,0,0,0.45,0.45,0,10.36,10.36,0.45,0.9,9.46,0.45,0,0,4.05,1.8,5.86,1.8,0,0,0,0,0,15.77,8.11,5.86,0,0,1.35,0.45,0
