Text,Party,Speaker,Label
"Nee, nee, dit is nog niet het einde van het blokje. Nee, hoor. Nee, er zijn veel vragen gesteld over Oekraïne. Nederland is leider van het Military Mobility project binnen de Permanent Structured Cooperation van de EU. Juist dit project bevordert de militaire mobiliteit onder de EU-lidstaten. Het project streeft naar het wegnemen van fysieke en wettelijke barrières om grensoverschrijdend militair transport in Europa te vergemakkelijken. Er is een samenwerking met onder andere Canada, de Verenigde Staten en Noorwegen. Als belangrijk transitland voor militaire transporten, ook in de NAVO, zal Nederland zich blijven inzetten voor soepele, grensoverschrijdende militaire transporten. Dat is een belangrijke prioriteit voor het kabinet. De term ""Schengen"" is daarbij een beetje ingewikkeld, want die zou suggereren dat we iets aan soevereiniteitsoverdracht zouden doen. De heer Van Campen vroeg welke concrete stappen Nederland zet in het tegengaan van omzeiling van sancties. Het tegengaan van sanctieomzeiling is een absolute prioriteit van het kabinet. Omzeiling ondermijnt de effectiviteit van en het draagvlak voor de sancties; daar zijn we het snel over eens. De focus is op kritieke goederen en oorlogsindustrie. Met de schaduwvloot proberen ze handelsbeperkingen te omzeilen via derde landen. Nederland speelt een voortrekkersrol, met tal van concrete voorstellen in Brussel. Zie ook het gisteren aangenomen vijftiende sanctiepakket. Het kabinet brengt omzeiling ook steeds op in gesprekken met counterparts in derde landen. Dat doe ik zelf ook. Gisteren heb ik in Estland onder andere nog gesproken over de versterking van de maritieme sancties, met de Nordics, de Baltics en de UK, ook om de schaduwvloot aan te pakken. Nationaal en in de EU werken we aan een verbeterde en gelijke sanctienaleving. De minister van Buitenlandse Zaken organiseert op 15 januari aanstaande een sanctienalevingsconferentie. Mevrouw Teunissen vroeg of ik bereid ben te pleiten voor sancties op Russische vis. Ik ben zonder meer bereid om dat aan te kaarten bij de Europese collega's om te kijken of dat tot de mogelijkheden behoort. De heer Dassen vroeg wanneer de maat vol is ten aanzien van hybride oorlogsvoering. Wanneer valt hybride oorlogsvoering onder artikel 5? Al in 2016 heeft de NAVO verklaard dat een hybride actie tegen een of meerdere bondgenoten het niveau van een gewapende aanval kan bereiken, waardoor artikel 5 van toepassing kan zijn. Dat ging over cyberaanvallen of hybride aanvallen. Deze verklaring is op de NAVO-top in 2024 nogmaals door het bondgenootschap bevestigd. Het zou onze tegenstanders in de kaart spelen als ik openlijk zou speculeren over wanneer dat niveau bereikt zou zijn. U weet ook dat bij hybride aanvallen attributie een ingewikkeld onderwerp is. De heer Paternotte vroeg naar Europees veiligheidsbeleid. Zijn precieze woorden waren volgens mij: waar is het kabinet precies mee bezig als het gaat over hybride oorlogsvoering, sabotage, vrachtpakketjes, vergiftigd water et cetera? De aanpak van hybride dreigingen staat hoog op de agenda van het kabinet. De afgelopen jaren hebben we veel gedaan om Nederland weerbaarder te maken, bijvoorbeeld door het invoeren van een investeringsscreening om kwaadwillende statelijke actoren buiten onze hightechsectoren en vitale sectoren te houden en door het vergroten van de veiligheid van de infrastructuur op de Noordzee. Ook hebben we het Rijksbrede Responskader statelijke dreigingen ingesteld, waarmee we als overheid beter zijn ingericht om hybride dreigingen te detecteren en om daar tijdig en passend op te kunnen reageren. In het licht van de toenemende dreiging uit Rusland hebben we daarom op 6 december jongstleden onze plannen ten aanzien van de weerbaarheid gepresenteerd. Tot slot. In Europa maken we echt samen een vuist tegen hybride oorlogsdreiging. Deze maandag nog stelde de EU sancties in tegen personen en organisaties die in Europa en elders in de wereld in opdracht van Rusland betrokken zijn bij destabiliserende acties. Daarmee heb ik het blokje Oekraïne afgerond, voorzitter. ",Schoof,Minister Schoof,15
"De minister van Buitenlandse Zaken, de minister van Defensie en ondergetekende vormen met z'n drieën de kern als het gaat om hoe we reageren op alle ontwikkelingen met betrekking tot Oekraïne. De minister van Defensie neemt daarbij natuurlijk de defensieportefeuille voor zijn rekening, de minister van Buitenlandse Zaken de buitenlandportefeuille en ik daar waar het contact met de regeringsleiders noodzakelijk is. Uit alle gesprekken die we de afgelopen periode hebben gevoerd, weet ik — daarom ben ik zo stellig — dat er geen licht zit. Ik heb de verschillende opvattingen waargenomen; daarover natuurlijk geen misverstand. Maar er zit geen licht. Ik heb de afgelopen periode veel gesproken met zowel de heer Veldkamp als de heer Brekelmans. We hebben ook gesproken over wat er in Europa en de wereld gebeurt als het gaat om de mogelijkheid voor onderhandelingen. Het heeft voor ons nooit, echt nooit, ter discussie gestaan dat Oekraïne degene is die bepaalt of er onderhandelingen worden gevoerd en dat Oekraïne ook de voorwaarden bepaalt. De afgelopen periode hebben we vooral willen benadrukken dat het wat betreft Nederland niet zo kan zijn dat Amerika en Rusland gezamenlijk gaan beslissen over de toekomst van Oekraïne en daarmee gezamenlijk gaan beslissen over de toekomst van Europa. Dat was de kernboodschap die werd gegeven. ",Schoof,Minister Schoof,15
"Ik zal er alles aan doen om te zorgen dat de regie op dit buitengewoon ingewikkelde dossier te allen tijde volstrekt helder zal zijn. De uitgangspunten hebben bij de twee ministers en ondergetekende niet ter discussie gestaan. Ze staan niet ter discussie en komen ook niet ter discussie te staan. Dat is wat ik hier ook zeg. Dat is de belangrijke boodschap die ik hier geef, die ik hopelijk ook via de Kamer aan Europa kan geven, en via deze Kamer wat mij betreft overigens ook aan Rusland: dat er geen discussie kan zijn over de Nederlandse inzet. Dat is overigens ook wat de heren Veldkamp en Brekelmans en ondergetekende permanent doen en wat de heer Brekelmans en ik gisteren en eergisteren nog in Estland hebben gedaan. ",Schoof,Minister Schoof,15
"De lijn van het kabinet is de volgende. Excuus, ik zeg het toch maar in het Engels: as long as needed, as much as it takes. Dat betekent dat het kabinet het niet bij deze 10 miljard zal laten en dat we, afhankelijk van de pledges die noodzakelijk zijn, zullen zorgen dat we doen wat we kunnen om Oekraïne stevig in de strijd te laten staan. ",Schoof,Minister Schoof,15
Ik kijk vooruit. Ik vind het belangrijk om hier heel duidelijk te maken wat het standpunt van het kabinet is. Daar bestaat geen enkel verschil van mening over. Dat vind ik belangrijk. Dat weten de regeringsleiders met wie ik morgen en overmorgen zal spreken overigens ook. Het standpunt van Nederland is volstrekt helder. Ik weet dat de ministers van Defensie en Buitenlandse Zaken daar totaal niet anders in zitten. Dat is ook wat ik u hier probeer duidelijk te maken: daar kunt u op rekenen. ,Schoof,Minister Schoof,15
"Ik was er zonder meer van op de hoogte dat er veel gesproken wordt over onderhandelingen. In die zin kan ik me de tekst van het interview zeer goed voorstellen. Verder heeft iedereen die zegt dat Rusland geen interesse heeft in vrede gelijk, maar ook Zelensky praat over de optie van onderhandelen, vanuit zijn perspectief. Ik vind het dus niet gek dat dat onderwerp wordt geadresseerd. Over de vragen onder welke condities die onderhandelingen nou eigenlijk zouden kunnen plaatsvinden en wat de veiligheidsgaranties daarbij zouden moeten zijn, wordt op veel plekken gesproken. Dat merk ik ook op de plekken waar ik kom. Het voert overigens te ver om daar in het publieke domein te veel over te praten, precies om de reden die u aangeeft; dan speel je de andere partij te veel in de kaart. Maar ik denk dat de boodschap, de messaging — die is belangrijk; dat zegt u zelf ook — klip-en-klaar is wat betreft het standpunt van het Nederlandse kabinet. Als daar om wat voor reden dan ook een misverstand over ontstaan is, so be it. Maar de boodschap is en blijft, en dat zullen de heer Brekelmans en de heer Veldkamp bevestigen en bevestig ik hier ook: elke onderhandeling zal plaatsvinden met en op basis van de voorwaarden van Oekraïne. ",Schoof,Minister Schoof,15
"Ik ben blij met deze vraag. Tegen de achtergrond van de verslechterde situatie aan het front en de slechte situatie rond met name de energie-infrastructuur voor de Oekraïense huishoudens, de mensen die in Oekraïne wonen, hebben wij namelijk gezegd dat het noodzakelijk is dat we in Europese verband of anderszins moeten kijken hoe we er alles aan kunnen doen om te zorgen dat de mensen in Oekraïne deze winter doorkomen. Dat is één. En twee: met elke militaire steun die we Oekraïne kunnen geven — dat geldt overigens ook voor het omschakelen van beloven naar leveren; er wordt veel beloofd, maar er wordt niet altijd geleverd — moeten we echt zorgen dat Oekraïne de komende periode en in het voorjaar sterk in de strijd staat. Dat is wat de heer Brekelmans met zoveel woorden heeft willen aangeven, dat is wat ik wil aangeven en dat is ook mijn inzet in gesprekken in de Europese Unie. ",Schoof,Minister Schoof,15
"Nee: om te kijken of wij kunnen leveren in plaats van beloven. Dat speelt voor veel meer landen. Er is veel geld toegezegd, maar het komt niet altijd op de plek. We zijn op allerlei manieren aan het kijken hoe we overigens ook de industriële productie kunnen opvoeren. U weet dat we ook als Nederland afspraken hebben gemaakt met een aantal landen om te kijken of we in Tsjechië munitie kunnen fabriceren. Er wordt gekeken hoe er met direct investment in Oekraïne geproduceerd kan worden. Dat doen we om te zorgen dat men de militaire spullen daadwerkelijk krijgt. ",Schoof,Minister Schoof,15
"Het een sluit het ander niet uit. Ja, het is noodzakelijk dat de Europese leiders voorkomen dat het een onderhandeling wordt tussen Amerika en Rusland. Tegelijkertijd blijft voor Nederland de inzet ook in Europa dat het op de voorwaarden van Oekraïne moet; dat zullen we altijd blijven uitdragen. Oekraïne bepaalt wanneer de onderhandelingen kunnen starten. ",Schoof,Minister Schoof,15
Poeh! Ik denk dat het kabinet altijd naar unanimiteit streeft en probeert stemmingen in het kabinet te voorkomen. ,Schoof,Minister Schoof,15
"Het signaal is dat we in geopolitiek zorgelijke tijden leven; een aantal van uw Kamerleden heeft dat ook aangegeven. Dat is eigenlijk de kernboodschap die de heer Rutte heeft afgegeven, maar dan in relatie tot het NATO-verband. Dat is ook de boodschap van het kabinet. Wij zeggen dat we naar weerbaarheidsstrategieën moeten, dat we de 2%-norm moeten halen. Dat zegt uw Kamer overigens ook, namelijk door de 2%-norm als minimum vast te leggen met een initiatiefwetsvoorstel. Dat zijn allemaal tekenen dat we in een andere tijd leven dan in het verleden en dat het zaak is om weerbaar te zijn, om in defensie te investeren en om niet naïef te kijken wat er aan de oostgrens van Europa gebeurt met de agressieoorlog tegen Oekraïne. Want echt, de uitkomst van de agressieoorlog van Rusland in Oekraïne is ook van grote betekenis voor de vrede en veiligheid in Europa, en daarmee voor Nederland. In die zin onderschrijf ik de boodschap van de heer Rutte. ",Schoof,Minister Schoof,15
"Ik kan niet alles wat de heer Rutte zegt hier gaan duiden. Ik denk wel dat als wij binnen Europa en de NATO niet naar de 2% gaan, de zorgen over het vermogen van Rusland in alle opzichten terecht zijn. U weet dat nog niet alle landen op die 2% zitten. Die 2% halen zou toch een minimale stap moeten zijn voor de landen die in het partnerschap van de NATO zitten. ",Schoof,Minister Schoof,15
"Ik heb gezegd: geen oorlog, geen vrede. Ik heb ook gezegd dat we moeten investeren in weerbaarheid. Wij zeggen als kabinet ook: zorg dat je cashgeld, flessen water et cetera in huis hebt. Overigens geldt dat niet alleen voor bijvoorbeeld een sabotage. Het gaat er ook niet alleen om of oorlogsdreiging acuut is, zo van: morgen of overmorgen. Het kan ook te maken hebben met dat we bijvoorbeeld toch weer een pandemie, een overstroming of wat dan ook krijgen. Om heel veel redenen is het belangrijk, ook voor dit kabinet, om weerbaarheid hoog op de agenda te zetten. Het geldt dus ook voor de situatie waarin er militair moet worden opgeschaald. ",Schoof,Minister Schoof,15
Dit kabinet steunt de lijn van de 2%-minimumnorm. We hebben ons niet uitgelaten over een verhoging van het percentage. We hebben er in het kabinet ook nog geen beraadslaging over gehad. ,Schoof,Minister Schoof,15
Ik denk dat mensen vooral hebben gelezen dat er onderhandeld zou moeten worden. Ik heb heel helder gemaakt onder welke condities die onderhandelingen kunnen plaatsvinden en dat ik weet dat dat de lijn is in het kabinet en die van de ministers van Buitenlandse Zaken en Defensie. Daar laat ik het bij. ,Schoof,Minister Schoof,15
"Ik deel absoluut uw zorg. Als de sancties worden ondermijnd, wordt daarmee het hele sanctiesysteem ondermijnd. Dat betekent dat we als Nederland, maar ook als Europa, moeten zorgen dat we die ondermijning tegengaan. Dat is complexe materie; dat weet u ook. Er wordt bijna dagdagelijks gesproken over hoe we dat kunnen doen, bijvoorbeeld via fiscale kanten of de douanekant. Hoe kunnen we ervoor zorgen dat dit wordt tegengegaan? Maar het is complex. U kunt ervan verzekerd zijn dat het Nederlandse kabinet en degenen die daarbij betrokken zijn, alles op alles zullen zetten om dat tegen te gaan. ",Schoof,Minister Schoof,15
Op de concrete vraag over de kustwacht kan ik op dit moment echt geen antwoord geven. Ik kan me niet voorstellen dat de kustwacht in een halfjaar tijd een enorme capaciteitsvermeerdering heeft ondergaan met boten en mensen. Ik kom daar graag op een ander moment nog een keer op terug. Dan kan ik daar met de heer Van Campen over spreken. ,Schoof,Minister Schoof,15
"Voorzitter. Het tweede blokje is het Midden-Oosten, Israël en Gaza. Laat ik beginnen met de humanitaire situatie in Gaza, want daar hebben meerdere Kamerleden opmerkingen over gemaakt. Die is werkelijk catastrofaal: de enorme aantallen burgerslachtoffers, de constante bombardementen, de mensen die binnen Gaza van de ene locatie naar de andere moeten vluchten, het gebrek aan eten, het gebied in Noord-Gaza waar vrijwel geen humanitaire hulp geleverd kan worden, de ziekenhuizen waar artsen onder de meest onmogelijke omstandigheden mensen proberen te helpen. Het is een ongekend drama, waarvan we allemaal willen dat het zo snel mogelijk stopt. Ik ben me er ten volle van bewust dat veel mensen in Nederland grote zorgen hebben over het humanitaire leed van de Palestijnen. Over het belangrijkste zijn we het eens. Er moet een onmiddellijk en permanent staakt-het-vuren komen langs de lijnen van VN-resolutie 2735. Het kabinet benadrukt dit in al onze contacten, vorige week nog via stemming in de Verenigde Naties, en natuurlijk ook richting Israël. Onze brede inzet is er volledig op gericht om binnen ons vermogen de situatie te verbeteren. Er werd gevraagd of ik bereid ben om met de vertegenwoordigers van de actie Niet in mijn naam in gesprek te gaan en de brief in ontvangst te nemen. Vanzelfsprekend ben ik daartoe bereid. Je dient gewoon kennis te nemen van elke opvatting die met kracht wordt neergezet. Dat lukt alleen niet deze week, zeg ik even, in verband met een iets te volle agenda. Maar u kunt ervan op aan dat die bereidheid er zonder meer is. Voorzitter. Meerdere leden hebben gevraagd naar mijn opmerking bij de persconferentie over dat het internationaal recht nog niet is overschreden. Zonder twijfel hebben mijn woorden meer duiding nodig. Die geef ik u graag. Het conflict roept sterke gevoelens op bij mensen. De beelden uit Gaza zijn hartverscheurend. We hebben altijd duidelijk uitgesproken dat alle partijen, inclusief Israël, zich aan het internationaal recht moeten houden. Dit blijft het kabinet ook doen. Er is nog nooit een conflict geweest zonder dat er schendingen van het internationaal humanitair recht hebben plaatsgevonden. Ik vrees dat dit conflict daar helaas geen uitzondering op is. Daar zijn ook aanwijzingen voor. Die zijn zorgelijk. Ik heb willen onderstrepen dat het uiteindelijk niet aan ons is om dat vast te stellen. Maar ik voel het ongemak. Nederland veroordeelt alle schendingen van het internationaal recht, ongeacht wie die schending begaat. Gedegen en onafhankelijk onderzoek zal nodig zijn om de schendingen vast te stellen, maar tot op heden is er nog geen uitspraak van een rechter. Mevrouw Piri vraagt het volgende. De Israëlische oorlogsvoering vertoont kenmerken van genocide. Het speciale comité van de VN spreekt over genocide en levensbedreigende omstandigheden in Gaza. Het staat buiten kijf dat de humanitaire situatie in Gaza catastrofaal is. Ik sprak daar al eerder over. Rapporten bevestigen dit beeld. We blijven daarom in al onze contacten oproepen tot terughoudendheid. Ook blijft het kabinet richting Israël benadrukken dat het zich heeft te houden aan het internationaal recht, waaronder het humanitair oorlogsrecht. De situatie onderstreept eens te meer het belang van het staakt-het-vuren met resolutie 2537. Een genocide is een ernstig misdrijf met een hoge bewijsstandaard. Alleen als alle elementen van het Genocideverdrag worden vervuld, kan hiervan sprake zijn. Dit vraagt onder meer om bewijs van genocidale opzet. Het besluit om iets ""genocide"" te noemen, is juridisch complex en vereist een zorgvuldige afweging van internationaalrechtelijke criteria. Tegelijkertijd wil ik benadrukken dat de terughoudendheid die de regering in het algemeen betracht ten aanzien van het kwalificeren van gebeurtenissen als ""genocide"", niet moet worden geïnterpreteerd als een gebrek aan erkenning of de ernst daarvan, of als een gebrek aan medeleven met de slachtoffers ervan. Zoals gezegd is de situatie in Gaza verschrikkelijk. We blijven ons als kabinet dus ook inspannen voor het verbeteren van de situatie daar. De heer Volt … Ik bedoel de heer Dassen, excuses. Dat deed ik laatst ook al een keer, volgens mij. Maar goed, de heer Dassen vroeg of en onder welke omstandigheden het mogelijk is dat Netanyahu naar Nederland kan komen zonder gearresteerd te worden. Laat ik eerst nog weer eens herhalen dat Nederland de onafhankelijkheid van het Internationaal Strafhof respecteert. We zijn zowel op basis van het Statuut van Rome als de Uitvoeringswet Internationaal Strafhof verplicht om een verzoek tot aanhouding en overlevering in behandeling te nemen — dat staat dus ook niet ter discussie voor dit kabinet — tenzij, zoals minister Veldkamp overigens ook al aangaf, er specifieke redenen zijn waarom we een van de drie verdachten niet zouden moeten arresteren als ze op Nederlands grondgebied komen. Zulke uitzonderingen kunnen er zijn als de desbetreffende persoon naar Nederland komt als lid van een delegatie bij het Internationaal Gerechtshof of in een andere hoedanigheid die hem immuniteit biedt onder het internationaal recht. Maar laat ik daar niet op vooruitlopen. Belangrijk is dat we ons zeer bewust zijn van de verplichtingen die het verdrag met zich meebrengt. Mevrouw Piri vroeg of Nederland bereid is zich aan te sluiten bij Zuid-Afrika bij de zaak van het Internationaal Gerechtshof. Nederland heeft een uitnodiging van het Internationaal Gerechtshof tot interventie ontvangen, maar zal over deelname pas een beslissing nemen indien duidelijk is dat de rechtszaak inhoudelijk behandeld zal worden. In het geval wij besluiten tot interveniëren, zal het niet over de feiten gaan, maar over het juridisch kader. Verder laten we ons niet uit over een zaak die onder de rechter is en waarin we zelf geen partij zijn. De heer Dijk vroeg hoe de EU het associatieverdrag met Israël gaat bespreken. De Hoge Vertegenwoordiger Kallas heeft tijdens de Raad Buitenlandse Zaken van 16 december — dat is vandaag, volgens mij — aangegeven … ",Schoof,Minister Schoof,15
